MSNDATE,AIRCRAFT_TYPE,FULL_NAME,TOTAL_TONS,Count of WWII_ID
1941-03-17 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,8,6
1941-03-18 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,31,6
1941-04-08 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,55,6
1941-06-28 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,4,6
1941-07-14 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,37,6
1941-07-24 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,55,6
1941-09-12 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,33,6
1941-09-26 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,5,6
1941-10-24 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,9,6
1943-05-16 00:00:00,Heavy Bomber,B-17 Flying Fortress,57,6
1943-12-02 00:00:00,Heavy Bomber,B-17 Flying Fortress,142,6
1944-01-31 00:00:00,Heavy Bomber,B-17 Flying Fortress,603,6
1945-02-18 00:00:00,Heavy Bomber,B-17 Flying Fortress,394,6
1943-03-22 00:00:00,Heavy Bomber,B-24 Liberator,46,6
1943-08-14 00:00:00,Heavy Bomber,B-24 Liberator,54,6
1943-10-01 00:00:00,Heavy Bomber,B-24 Liberator,214,6
1943-11-03 00:00:00,Heavy Bomber,B-24 Liberator,301,6
1943-12-01 00:00:00,Heavy Bomber,B-24 Liberator,142,6
1944-01-31 00:00:00,Heavy Bomber,B-24 Liberator,234,6
1944-05-31 00:00:00,Heavy Bomber,B-24 Liberator,25,6
1945-04-17 00:00:00,Heavy Bomber,B-24 Liberator,254,6
1941-05-06 00:00:00,Heavy Bomber,Short Stirling,20,6
1941-05-23 00:00:00,Heavy Bomber,Short Stirling,31,6
1941-06-02 00:00:00,Heavy Bomber,Short Stirling,25,6
1941-06-17 00:00:00,Heavy Bomber,Short Stirling,25,6
1941-06-26 00:00:00,Heavy Bomber,Short Stirling,55,6
1941-06-29 00:00:00,Heavy Bomber,Short Stirling,50,6
1941-07-02 00:00:00,Heavy Bomber,Short Stirling,20,6
1941-07-06 00:00:00,Heavy Bomber,Short Stirling,42,6
1941-07-14 00:00:00,Heavy Bomber,Short Stirling,30,6
1941-07-20 00:00:00,Heavy Bomber,Short Stirling,18,6
1941-08-02 00:00:00,Heavy Bomber,Short Stirling,23,6
1941-08-14 00:00:00,Heavy Bomber,Short Stirling,26,6
1941-08-25 00:00:00,Heavy Bomber,Short Stirling,27,6
1941-08-31 00:00:00,Heavy Bomber,Short Stirling,22,6
1941-10-13 00:00:00,Heavy Bomber,Short Stirling,32,6
1942-01-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,60,6
1942-01-22 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,44,6
1942-01-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,40,6
1942-01-31 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,25,6
1942-04-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,39,6
1942-05-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,86,6
1942-05-05 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,71,6
1942-06-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,444,6
1942-07-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,358,6
1942-07-21 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,361,6
1942-07-28 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,80,6
1942-08-12 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,169,6
1942-09-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,363,6
1942-10-06 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,415,6
1942-10-12 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,119,6
1942-10-28 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,556,6
1942-12-21 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,294,6
1943-01-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,432,6
1943-02-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,709,6
1943-02-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,384,6
1943-02-18 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,686,6
1943-03-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,629,6
1943-06-19 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1684,6
1943-11-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,363,6
1943-11-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1524,6
1944-03-16 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,831,6
1944-04-05 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,692,6
1944-04-18 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2274,6
1944-06-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1747,6
1944-06-28 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1238,6
1944-06-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1805,6
1944-06-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2538,6
1944-07-01 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1227,6
1944-08-24 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,394,6
1944-10-21 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1030,6
1944-10-26 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1116,6
1944-11-05 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1057,6
1944-12-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,916,6
1945-01-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1482,6
1945-02-24 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1142,6
1945-03-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1440,6
1945-04-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1421,6
1945-04-19 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,464,6
1941-06-11 00:00:00,Heavy Night Bomber,Handley Page Halifax,27,6
1941-07-08 00:00:00,Heavy Night Bomber,Handley Page Halifax,36,6
1941-08-05 00:00:00,Heavy Night Bomber,Handley Page Halifax,64,6
1941-09-07 00:00:00,Heavy Night Bomber,Handley Page Halifax,20,6
1941-10-20 00:00:00,Heavy Night Bomber,Handley Page Halifax,17,6
1941-10-31 00:00:00,Heavy Night Bomber,Handley Page Halifax,12,6
1940-07-25 00:00:00,Light / Medium Bomber,Bristol Blenheim,2,6
1940-08-01 00:00:00,Light / Medium Bomber,Bristol Blenheim,21,6
1940-08-30 00:00:00,Light / Medium Bomber,Bristol Blenheim,8,6
1940-08-31 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,6
1940-09-05 00:00:00,Light / Medium Bomber,Bristol Blenheim,5,6
1940-09-09 00:00:00,Light / Medium Bomber,Bristol Blenheim,12,6
1940-09-21 00:00:00,Light / Medium Bomber,Bristol Blenheim,16,6
1940-09-23 00:00:00,Light / Medium Bomber,Bristol Blenheim,18,6
1940-09-24 00:00:00,Light / Medium Bomber,Bristol Blenheim,21,6
1940-09-26 00:00:00,Light / Medium Bomber,Bristol Blenheim,10,6
1940-10-06 00:00:00,Light / Medium Bomber,Bristol Blenheim,7,6
1940-10-09 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,6
1940-12-23 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,6
1941-01-22 00:00:00,Light / Medium Bomber,Bristol Blenheim,21,6
1941-02-09 00:00:00,Light / Medium Bomber,Bristol Blenheim,3,6
1941-02-16 00:00:00,Light / Medium Bomber,Bristol Blenheim,3,6
1941-03-01 00:00:00,Light / Medium Bomber,Bristol Blenheim,0,6
1941-04-10 00:00:00,Light / Medium Bomber,Bristol Blenheim,11,6
1941-06-02 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,6
1941-07-14 00:00:00,Light / Medium Bomber,Bristol Blenheim,6,6
1941-08-21 00:00:00,Light / Medium Bomber,Bristol Blenheim,9,6
1943-11-14 00:00:00,Medium Bomber,B-25 Mitchell,246,6
1944-08-02 00:00:00,Medium Bomber,B-25 Mitchell,206,6
1944-08-10 00:00:00,Medium Bomber,B-25 Mitchell,282,6
1944-08-20 00:00:00,Medium Bomber,B-25 Mitchell,218,6
1944-08-24 00:00:00,Medium Bomber,B-25 Mitchell,108,6
1944-08-28 00:00:00,Medium Bomber,B-25 Mitchell,132,6
1940-08-02 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,8,6
1940-08-15 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,10,6
1940-08-29 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,15,6
1940-09-09 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,20,6
1940-09-15 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,28,6
1940-09-19 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,12,6
1940-09-22 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,35,6
1940-10-13 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,13,6
1940-10-17 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,15,6
1940-10-28 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,28,6
1940-10-30 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,10,6
1940-11-03 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,9,6
1940-11-11 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,5,6
1940-11-26 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,7,6
1941-01-29 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,7,6
1941-03-17 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,21,6
1941-04-10 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,20,6
1941-04-14 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,37,6
1941-06-24 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,25,6
1941-07-12 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,31,6
1941-08-24 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,14,6
1941-08-26 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,33,6
1941-11-27 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,18,6
1943-07-16 00:00:00,Medium Bomber,Martin B-26 Marauder,36,6
1943-08-02 00:00:00,Medium Bomber,Martin B-26 Marauder,102,6
1943-08-25 00:00:00,Medium Bomber,Martin B-26 Marauder,202,6
1943-08-31 00:00:00,Medium Bomber,Martin B-26 Marauder,290,6
1943-09-03 00:00:00,Medium Bomber,Martin B-26 Marauder,234,6
1943-12-20 00:00:00,Medium Bomber,Martin B-26 Marauder,160,6
1944-01-07 00:00:00,Medium Bomber,Martin B-26 Marauder,106,6
1944-02-11 00:00:00,Medium Bomber,Martin B-26 Marauder,156,6
1944-02-22 00:00:00,Medium Bomber,Martin B-26 Marauder,172,6
1944-02-29 00:00:00,Medium Bomber,Martin B-26 Marauder,90,6
1944-03-08 00:00:00,Medium Bomber,Martin B-26 Marauder,238,6
1944-06-11 00:00:00,Medium Bomber,Martin B-26 Marauder,356,6
1944-07-14 00:00:00,Medium Bomber,Martin B-26 Marauder,120,6
1944-07-17 00:00:00,Medium Bomber,Martin B-26 Marauder,330,6
1944-08-04 00:00:00,Medium Bomber,Martin B-26 Marauder,128,6
1944-09-21 00:00:00,Medium Bomber,Martin B-26 Marauder,316,6
1944-10-13 00:00:00,Medium Bomber,Martin B-26 Marauder,296,6
1944-11-25 00:00:00,Medium Bomber,Martin B-26 Marauder,285,6
1945-04-12 00:00:00,Medium Bomber,Martin B-26 Marauder,306,6
1940-07-24 00:00:00,Medium Bomber,Vickers Wellington,3,6
1940-09-06 00:00:00,Medium Bomber,Vickers Wellington,23,6
1940-09-10 00:00:00,Medium Bomber,Vickers Wellington,12,6
1940-10-30 00:00:00,Medium Bomber,Vickers Wellington,51,6
1940-12-07 00:00:00,Medium Bomber,Vickers Wellington,32,6
1941-01-11 00:00:00,Medium Bomber,Vickers Wellington,14,6
1941-02-24 00:00:00,Medium Bomber,Vickers Wellington,53,6
1941-03-11 00:00:00,Medium Bomber,Vickers Wellington,43,6
1941-03-19 00:00:00,Medium Bomber,Vickers Wellington,6,6
1941-03-21 00:00:00,Medium Bomber,Vickers Wellington,45,6
1941-03-23 00:00:00,Medium Bomber,Vickers Wellington,35,6
1941-04-06 00:00:00,Medium Bomber,Vickers Wellington,74,6
1941-04-12 00:00:00,Medium Bomber,Vickers Wellington,52,6
1941-04-22 00:00:00,Medium Bomber,Vickers Wellington,35,6
1941-06-07 00:00:00,Medium Bomber,Vickers Wellington,117,6
1941-06-10 00:00:00,Medium Bomber,Vickers Wellington,108,6
1941-07-27 00:00:00,Medium Bomber,Vickers Wellington,11,6
1941-08-03 00:00:00,Medium Bomber,Vickers Wellington,39,6
1941-09-18 00:00:00,Medium Bomber,Vickers Wellington,61,6
1941-10-30 00:00:00,Medium Bomber,Vickers Wellington,1,6
1941-11-24 00:00:00,Medium Bomber,Vickers Wellington,4,6
1942-01-14 00:00:00,Medium Bomber,Vickers Wellington,47,6
1942-02-21 00:00:00,Medium Bomber,Vickers Wellington,5,6
1942-03-25 00:00:00,Medium Bomber,Vickers Wellington,13,6
1945-01-05 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,206,6
1945-02-03 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,141,6
1945-02-09 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,222,6
1945-02-23 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,170,6
1945-03-26 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,232,6
1945-04-15 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,222,6
1944-04-10 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,126,5
1944-06-25 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,207,5
1944-07-05 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,195,5
1945-01-28 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,66,5
1945-02-13 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,35,5
1945-02-19 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,132,5
1945-04-08 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,201,5
1945-04-11 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,170,5
1940-06-25 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,2,5
1940-08-01 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,18,5
1940-11-05 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,8,5
1940-11-20 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,15,5
1941-02-23 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,15,5
1941-07-09 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,44,5
1941-09-13 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,39,5
1941-09-19 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,13,5
1941-10-21 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,22,5
1941-11-30 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,4,5
1941-05-08 00:00:00,Heavy Bomber,Avro Manchester,27,5
1941-10-31 00:00:00,Heavy Bomber,Avro Manchester,12,5
1942-10-02 00:00:00,Heavy Bomber,B-17 Flying Fortress,90,5
1943-09-02 00:00:00,Heavy Bomber,B-17 Flying Fortress,276,5
1943-11-02 00:00:00,Heavy Bomber,B-17 Flying Fortress,291,5
1943-12-15 00:00:00,Heavy Bomber,B-17 Flying Fortress,289,5
1943-12-19 00:00:00,Heavy Bomber,B-17 Flying Fortress,317,5
1944-04-23 00:00:00,Heavy Bomber,B-17 Flying Fortress,516,5
1944-05-26 00:00:00,Heavy Bomber,B-17 Flying Fortress,452,5
1944-09-01 00:00:00,Heavy Bomber,B-17 Flying Fortress,196,5
1944-10-04 00:00:00,Heavy Bomber,B-17 Flying Fortress,280,5
1943-10-24 00:00:00,Heavy Bomber,B-24 Liberator,136,5
1943-12-13 00:00:00,Heavy Bomber,B-24 Liberator,242,5
1944-02-04 00:00:00,Heavy Bomber,B-24 Liberator,226,5
1944-04-06 00:00:00,Heavy Bomber,B-24 Liberator,44,5
1945-02-20 00:00:00,Heavy Bomber,B-24 Liberator,315,5
1945-04-26 00:00:00,Heavy Bomber,B-24 Liberator,176,5
1941-05-05 00:00:00,Heavy Bomber,Short Stirling,29,5
1941-07-05 00:00:00,Heavy Bomber,Short Stirling,26,5
1941-10-22 00:00:00,Heavy Bomber,Short Stirling,35,5
1941-10-31 00:00:00,Heavy Bomber,Short Stirling,17,5
1941-11-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,20,5
1942-01-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,45,5
1942-01-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,18,5
1942-01-26 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,24,5
1942-02-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,34,5
1942-03-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,285,5
1942-03-13 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,40,5
1942-04-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,109,5
1942-04-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,63,5
1942-05-06 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,66,5
1942-07-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,25,5
1942-08-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,58,5
1942-08-31 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,673,5
1943-01-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,382,5
1943-02-28 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1076,5
1943-07-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,855,5
1943-09-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1162,5
1943-09-16 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,765,5
1944-03-01 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1964,5
1944-03-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,401,5
1944-04-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2290,5
1944-04-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2169,5
1944-04-28 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,308,5
1944-06-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1523,5
1944-09-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1362,5
1944-10-22 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,599,5
1944-11-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,968,5
1945-02-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,730,5
1945-02-26 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,730,5
1945-04-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1306,5
1941-07-19 00:00:00,Heavy Night Bomber,Handley Page Halifax,40,5
1941-07-30 00:00:00,Heavy Night Bomber,Handley Page Halifax,22,5
1941-08-16 00:00:00,Heavy Night Bomber,Handley Page Halifax,20,5
1941-08-24 00:00:00,Heavy Night Bomber,Handley Page Halifax,21,5
1941-08-29 00:00:00,Heavy Night Bomber,Handley Page Halifax,11,5
1941-09-15 00:00:00,Heavy Night Bomber,Handley Page Halifax,22,5
1940-08-07 00:00:00,Light / Medium Bomber,Bristol Blenheim,1,5
1940-08-12 00:00:00,Light / Medium Bomber,Bristol Blenheim,3,5
1940-10-02 00:00:00,Light / Medium Bomber,Bristol Blenheim,6,5
1940-11-06 00:00:00,Light / Medium Bomber,Bristol Blenheim,25,5
1940-12-03 00:00:00,Light / Medium Bomber,Bristol Blenheim,2,5
1940-12-19 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,5
1941-01-15 00:00:00,Light / Medium Bomber,Bristol Blenheim,9,5
1941-03-21 00:00:00,Light / Medium Bomber,Bristol Blenheim,6,5
1941-04-03 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,5
1941-04-14 00:00:00,Light / Medium Bomber,Bristol Blenheim,3,5
1941-04-18 00:00:00,Light / Medium Bomber,Bristol Blenheim,3,5
1941-05-21 00:00:00,Light / Medium Bomber,Bristol Blenheim,18,5
1941-06-30 00:00:00,Light / Medium Bomber,Bristol Blenheim,5,5
1941-09-20 00:00:00,Light / Medium Bomber,Bristol Blenheim,9,5
1942-07-25 00:00:00,Light / Medium Bomber,Bristol Blenheim,3,5
1940-05-15 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,6,5
1940-07-24 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,5,5
1940-08-07 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,13,5
1940-08-27 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,4,5
1940-09-18 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,29,5
1940-09-21 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,17,5
1940-09-26 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,20,5
1940-10-08 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,18,5
1940-10-19 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,3,5
1940-12-08 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,15,5
1941-01-08 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,11,5
1941-02-25 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,20,5
1941-04-08 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,26,5
1941-04-12 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,13,5
1941-04-29 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,23,5
1941-05-06 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,28,5
1941-05-15 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,23,5
1941-06-28 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,2,5
1941-07-04 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,34,5
1941-07-23 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,28,5
1941-07-27 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,2,5
1941-09-13 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,41,5
1941-10-24 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,4,5
1941-11-26 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,15,5
1944-03-27 00:00:00,Medium Bomber,Martin B-26 Marauder,97,5
1944-07-15 00:00:00,Medium Bomber,Martin B-26 Marauder,20,5
1944-08-23 00:00:00,Medium Bomber,Martin B-26 Marauder,84,5
1944-11-19 00:00:00,Medium Bomber,Martin B-26 Marauder,318,5
1944-11-21 00:00:00,Medium Bomber,Martin B-26 Marauder,300,5
1944-11-28 00:00:00,Medium Bomber,Martin B-26 Marauder,322,5
1940-08-23 00:00:00,Medium Bomber,Vickers Wellington,9,5
1940-09-03 00:00:00,Medium Bomber,Vickers Wellington,9,5
1940-09-15 00:00:00,Medium Bomber,Vickers Wellington,57,5
1940-09-20 00:00:00,Medium Bomber,Vickers Wellington,43,5
1940-12-09 00:00:00,Medium Bomber,Vickers Wellington,17,5
1941-02-22 00:00:00,Medium Bomber,Vickers Wellington,36,5
1941-03-02 00:00:00,Medium Bomber,Vickers Wellington,48,5
1941-05-23 00:00:00,Medium Bomber,Vickers Wellington,34,5
1941-11-27 00:00:00,Medium Bomber,Vickers Wellington,4,5
1942-05-04 00:00:00,Medium Bomber,Vickers Wellington,9,5
1944-09-11 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,114,5
1945-02-10 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,303,5
1944-04-18 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,72,4
1944-04-26 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,134,4
1944-04-27 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,148,4
1944-05-07 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,8,4
1944-05-15 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,68,4
1944-05-25 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,110,4
1944-05-26 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,146,4
1944-05-30 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,140,4
1944-06-08 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,202,4
1944-06-10 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,116,4
1944-06-13 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,106,4
1944-06-18 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,136,4
1944-06-23 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,156,4
1944-06-29 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,126,4
1944-06-30 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,108,4
